CRASH_ID,SER_NO,CRASH_DT,CRASH_MO_NO,CRASH_DAY_NO,CRASH_YR_NO,CRASH_WK_DAY_CD,CRASH_HR_NO,CRASH_HR_SHORT_DESC,CNTY_ID,CNTY_NM,CITY_SECT_ID,CITY_SECT_NM,URB_AREA_CD,URB_AREA_SHORT_NM,FC_CD,FC_SHORT_DESC,NHS_FLG,HWY_NO,HWY_SFX_NO,HWY_MED_NM,RDWY_NO,HWY_COMPNT_CD,HWY_COMPNT_SHORT_DESC,MLGE_TYP_CD,MLGE_TYP_SHORT_DESC,RD_CON_NO,LRS_VAL,LAT_DEG_NO,LAT_MINUTE_NO,LAT_SEC_NO,LONGTD_DEG_NO,LONGTD_MINUTE_NO,LONGTD_SEC_NO,LAT_DD,LONGTD_DD,SPECL_JRSDCT_ID,SPECL_JRSDCT_SHORT_DESC,JRSDCT_GRP_CD,JRSDCT_GRP_LONG_DESC,AGY_ST_NO,ST_FULL_NM,RECRE_RD_NM,ISECT_AGY_ST_NO,ISECT_ST_FULL_NM,ISECT_RECRE_RD_NM,ISECT_SEQ_NO,FROM_ISECT_DSTNC_QTY,CMPSS_DIR_CD,MP_NO,POST_SPEED_LMT_VAL,RD_CHAR_CD,RD_CHAR_SHORT_DESC,OFF_RDWY_FLG,ISECT_TYP_CD,ISECT_TYP_SHORT_DESC,ISECT_REL_FLG,RNDABT_FLG,DRVWY_REL_FLG,LN_QTY,TURNG_LEG_QTY,MEDN_TYP_CD,MEDN_TYP_SHORT_DESC,IMPCT_LOC_CD,CRASH_TYP_CD,CRASH_TYP_SHORT_DESC,COLLIS_TYP_CD,COLLIS_TYP_SHORT_DESC,CRASH_SVRTY_CD,CRASH_SVRTY_SHORT_DESC,WTHR_COND_CD,WTHR_COND_SHORT_DESC,RD_SURF_COND_CD,RD_SURF_SHORT_DESC,LGT_COND_CD,LGT_COND_SHORT_DESC,TRAF_CNTL_DEVICE_CD,TRAF_CNTL_DEVICE_SHORT_DESC,TRAF_CNTL_FUNC_FLG,INVSTG_AGY_CD,INVSTG_AGY_SHORT_DESC,CRASH_EVNT_1_CD,CRASH_EVNT_1_SHORT_DESC,CRASH_EVNT_2_CD,CRASH_EVNT_2_SHORT_DESC,CRASH_EVNT_3_CD,CRASH_EVNT_3_SHORT_DESC,CRASH_CAUSE_1_CD,CRASH_CAUSE_1_SHORT_DESC,CRASH_CAUSE_2_CD,CRASH_CAUSE_2_SHORT_DESC,CRASH_CAUSE_3_CD,CRASH_CAUSE_3_SHORT_DESC,SCHL_ZONE_IND,WRK_ZONE_IND,ALCHL_INVLV_FLG,DRUG_INVLV_FLG,MJ_INVLV_FLG,CRASH_SPEED_INVLV_FLG,CRASH_HIT_RUN_FLG,POP_RNG_CD,POP_RNG_MED_DESC,RD_CNTL_CD,RD_CNTL_MED_DESC,RTE_TYP_CD,RTE_ID,RTE_NM,REG_ID,DIST_ID,SEG_MRK_ID,SEG_PT_LRS_MEAS,UNLOCT_FLG,CRASH_LAST_UD_DT,TOT_VHCL_CNT,TOT_FATAL_CNT,TOT_INJ_LVL_A_CNT,TOT_INJ_LVL_B_CNT,TOT_INJ_LVL_C_CNT,TOT_INJ_CNT,TOT_UNINJD_AGE00_04_CNT,TOT_UNINJD_PER_CNT,TOT_PED_CNT,TOT_PED_FATAL_CNT,TOT_PED_INJ_LVL_A_CNT,TOT_PED_INJ_CNT,TOT_PEDCYCL_CNT,TOT_PEDCYCL_FATAL_CNT,TOT_PEDCYCL_INJ_LVL_A_CNT,TOT_PEDCYCL_INJ_CNT,TOT_UNKNWN_CNT,TOT_UNKNWN_FATAL_CNT,TOT_UNKNWN_INJ_CNT,TOT_OCCUP_CNT,TOT_PER_INVLV_CNT,TOT_SFTY_EQUIP_USED_QTY,TOT_SFTY_EQUIP_UNUSED_QTY,TOT_SFTY_EQUIP_USE_UNKNWN_QTY,TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT,TOT_MCYCLST_FATAL_CNT,TOT_MCYCLST_INJ_LVL_A_CNT,TOT_MCYCLST_INJ_CNT,TOT_MCYCLST_UNHELMTD_FATAL_CNT,TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT,TOT_DRVR_AGE_01_20_CNT,LANE_RDWY_DPRT_CRASH_FLG
1788566,05938,07/11/18 00:00:00,07,11,2018,4,20,8P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,026,NA,MT. HOOD,1,0,MN,0,R,NA,002600100S00,45,29,57.68,-122,38,40.71,45.49935555555533,-122.64464166666633,NA,NA,NA,NA,01940,SE POWELL BLVD,NA,05021,SE 21ST AVE,NA,1,NA,9,1.80999994,35,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,04,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,5,NO RPT,NA,NA,NA,NA,NA,NA,02,NO-YIELD,04,DIS SIG,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26,US 26,1,02B,293_13690,NA,0,10/30/19 17:21:05,2,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,N
1788574,05491,06/27/18 00:00:00,06,27,2018,4,14,2P,26,Multnomah,245,Portland SE,57,PORTLAND UA,19,U LOCAL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,50.24,-122,34,40.59,45.48062222222167,-122.57794166666666,NA,NA,NA,NA,02107,SE RAMONA ST,NA,05083,SE 83RD AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,04,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,5,NO RPT,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_500129,NA,0,10/30/19 17:21:04,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1788576,05952,07/11/18 00:00:00,07,11,2018,4,11,11A,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,068,NA,CASCADE HWY NORTH,1,0,MN,0,R,NA,006800100S00,45,30,5.12,-122,34,43.25,45.501422222222,-122.57868055555467,NA,NA,NA,NA,02659,SE WOODWARD ST,NA,05082,SE 82ND AVE,NA,1,NA,9,4.46999979,35,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,04,D,S-1TURN,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,0,NONE,NA,NA,NA,NA,NA,NA,02,NO-YIELD,08,IMP-TURN,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213,OR 213,1,02B,293_21277,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,0,0,0,1,N
1788580,05493,06/27/18 00:00:00,06,27,2018,4,19,7P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,9.68,-122,39,27.87,45.51935555555467,-122.657741666666,NA,NA,NA,NA,02259,SE STARK ST,NA,05008,SE 8TH AVE,NA,1,0,9,NA,NA,1,INTER,0,6,6-LEG,0,0,0,NA,0,NA,NA,02,H,O-1 L-TURN,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,5,NO RPT,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_115160,NA,0,10/30/19 17:21:04,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,N
1788593,05957,07/11/18 00:00:00,07,11,2018,4,18,6P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,068,NA,CASCADE HWY NORTH,1,0,MN,0,R,NA,006800100S00,45,29,53.21,-122,34,43.35,45.498113888888334,-122.57870833333267,NA,NA,NA,NA,05082,SE 82ND AVE,NA,01940,SE POWELL BLVD,NA,1,NA,1,4.6999998099999996,35,3,STRGHT,1,NA,NA,0,0,0,4,NA,0,NONE,08,8,FIX OBJ,9,FIX,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,3,CITY,040,CURB,062,TREE,NA,NA,16,FATIGUE,33,RECKLESS,NA,NA,0,0,1,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213,OR 213,1,02B,293_19012,NA,0,10/30/19 17:21:05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Y
1788606,05503,06/27/18 00:00:00,06,27,2018,4,16,4P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,026,NA,MT. HOOD,1,0,MN,0,R,NA,002600100S00,45,29,50.59,-122,34,8.84,45.49738611111033,-122.56912222222167,NA,NA,NA,NA,01940,SE POWELL BLVD,NA,05092,SE 92ND AVE,NA,1,NA,7,5.55999994,35,3,STRGHT,0,NA,NA,0,0,0,4,NA,0,NONE,03,C,S-STRGHT,5,SS-O,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,3,CITY,040,CURB,054,ST LIGHT,NA,NA,13,IMP LN C,NA,NA,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,US,26,US 26,1,02B,293_10834,NA,0,10/30/19 17:21:04,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,N
1788626,05506,06/27/18 00:00:00,06,27,2018,4,09,9A,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,8.94,-122,30,40.71,45.51914999999967,-122.511308333333,NA,NA,NA,NA,02259,SE STARK ST,NA,05148,SE 148TH AVE,NA,1,113,7,NA,NA,2,ALLEY,0,NA,NA,0,0,0,5,NA,0,NONE,08,B,ANGL-OTH,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,022,L-GRN-SIG,1,0,NONE,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_115919,NA,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1788628,05507,06/27/18 00:00:00,06,27,2018,4,06,6A,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,1.99,-122,39,31.24,45.51721944444367,-122.658677777777,NA,NA,NA,NA,01591,SE MORRISON ST,NA,05007,SE 7TH AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,02,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,5,NO RPT,NA,NA,NA,NA,NA,NA,04,DIS SIG,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_115682,NA,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1788633,05509,06/27/18 00:00:00,06,27,2018,4,07,7A,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,54.32,-122,39,38.73,45.515088888888,-122.660758333333,NA,NA,NA,NA,02309,SE TAYLOR ST,NA,05006,SE 6TH AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,02,6,BIKE,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,7,OTHER,016,LT RL ROW,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_116594,NA,0,10/30/19 17:21:04,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,N
1788661,05977,07/12/18 00:00:00,07,12,2018,5,00,12A,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,14.84,-122,32,25.97,45.504122222222,-122.54054722222133,NA,NA,NA,NA,00614,SE DIVISION ST,NA,05119,SE 119TH AVE,NA,1,70,3,NA,30,2,ALLEY,0,NA,NA,0,0,0,4,NA,0,NONE,08,B,ANGL-OTH,6,TURN,4,INJ,1,CLR,1,DRY,2,DLIT,099,UNKNOWN,1,3,CITY,001,FEL/JUMP,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,1,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_183192,NA,0,10/30/19 17:21:05,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,1,0,0,0,N
1788667,05521,06/28/18 00:00:00,06,28,2018,5,14,2P,26,Multnomah,245,Portland SE,57,PORTLAND UA,11,U INTRST,1,001,NA,PACIFIC,1,6,CN,0,R,1,0001UY100S00,45,30,59.59,-122,40,0.92,45.516552777777,-122.66692222222167,NA,NA,NA,NA,09460,NB EXTO BANFIELD C1,NA,09443,NB EXTO WATER AVE C6,NA,1,NA,1,301.049988,NA,8,BRIDGE,0,NA,NA,0,0,0,2,NA,0,NONE,03,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,015,ONE-WAY,1,0,NONE,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,5,I-5,1,02B,293_4025,NA,0,10/30/19 17:21:04,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,1,N
1788676,05979,07/12/18 00:00:00,07,12,2018,5,16,4P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,7.08,-122,39,16.74,45.518633333332666,-122.65465,NA,NA,NA,NA,02612,SE WASHINGTON ST,NA,05011,SE 11TH AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,02,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,0,NONE,099,CELL WTNSD,NA,NA,NA,NA,27,INATTENT,03,PAS-STOP,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_115543,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,N
1788690,05528,06/28/18 00:00:00,06,28,2018,5,17,5P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,27,45.77,-122,34,7,45.462713888888,-122.56861111111067,NA,NA,NA,NA,01017,SE HARNEY CT,NA,05092,SE 92ND AVE,NA,1,0,5,NA,NA,1,INTER,0,3,3-LEG,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,5,NO RPT,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_142322,NA,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1788722,05988,07/12/18 00:00:00,07,12,2018,5,17,5P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,33.76,-122,32,57.76,45.476044444443666,-122.54937777777734,NA,NA,NA,NA,00824,SE FOSTER RD,NA,05111,SE 111TH AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,04,B,ANGL-OTH,1,ANGL,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,5,NO RPT,NA,NA,NA,NA,NA,NA,04,DIS SIG,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02C,58_128417,NA,0,10/30/19 17:21:05,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1788724,05533,06/28/18 00:00:00,06,28,2018,5,16,4P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,14.73,-122,32,15.66,45.504091666666,-122.53768333333333,NA,NA,NA,NA,00614,SE DIVISION ST,NA,05122,SE 122ND AVE,NA,1,0,5,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,5,NO RPT,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_197254,NA,0,10/30/19 17:21:04,2,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,0,0,0,0,0,0,0,N
1788733,05537,06/28/18 00:00:00,06,28,2018,5,23,11P,26,Multnomah,245,Portland SE,57,PORTLAND UA,11,U INTRST,1,001,NA,PACIFIC,1,0,MN,0,R,NA,000100100S00,45,31,20.52,-122,39,56.12,45.52236666666667,-122.665588888888,NA,NA,NA,NA,00302,PACIFIC HY I-5,NA,09439,SB ENFR BANFIELD C2,NA,1,NA,5,301.440002,50,8,BRIDGE,0,NA,NA,0,0,0,6,NA,1,RSDMD,06,C,S-STRGHT,5,SS-O,4,INJ,1,CLR,1,DRY,2,DLIT,017,MEDIAN BAR,1,5,NO RPT,013,FORCED,119,JERSEY BAR,NA,NA,13,IMP LN C,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,IS,5,I-5,1,02B,293_2853,NA,0,10/30/19 17:21:04,3,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,1,0,0,0,0,0,0,0,N
1788737,06001,07/05/18 00:00:00,07,05,2018,5,22,10P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,5.67,-122,39,15.19,45.501575,-122.654219444444,NA,NA,NA,NA,00268,SE BROOKLYN ST,NA,01567,SE MILWAUKIE AVE,NA,1,140,7,NA,NA,3,STRGHT,1,NA,NA,0,0,0,1,NA,0,NONE,07,8,FIX OBJ,9,FIX,4,INJ,1,CLR,1,DRY,2,DLIT,015,ONE-WAY,1,3,CITY,040,CURB,010,SUB OTRN,NA,NA,33,RECKLESS,NA,NA,NA,NA,0,0,1,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_120519,NA,0,10/30/19 17:21:05,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,Y
1788740,05543,06/28/18 00:00:00,06,28,2018,5,12,12P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,58.56,-122,34,45.46,45.48293333333267,-122.57929444444366,NA,NA,NA,NA,00824,SE FOSTER RD,NA,05082,SE 82ND AVE,NA,1,59,8,NA,NA,3,STRGHT,0,NA,NA,1,0,0,4,NA,0,NONE,08,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,5,NO RPT,NA,NA,NA,NA,NA,NA,29,F AVOID,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_126329,NA,0,10/30/19 17:21:04,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1788743,06002,07/06/18 00:00:00,07,06,2018,6,11,11A,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,41.39,-122,39,13.25,45.511497222222,-122.653680555555,NA,NA,NA,NA,00458,SE CLAY ST,NA,05012,SE 12TH AVE,NA,1,0,9,NA,NA,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,02,6,BIKE,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,004,STOP SIGN,1,3,CITY,NA,NA,NA,NA,NA,NA,02,NO-YIELD,03,PAS-STOP,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_117765,NA,0,10/30/19 17:21:05,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,N
1788747,06003,07/06/18 00:00:00,07,06,2018,6,17,5P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,068,NA,CASCADE HWY NORTH,1,0,MN,0,R,NA,006800100S00,45,29,24.94,-122,34,43.72,45.490261111110335,-122.57881111111067,NA,NA,NA,NA,01055,SE HOLGATE BLVD,NA,05082,SE 82ND AVE,NA,1,NA,1,5.23999977,35,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,05,3,PED,0,PED,4,INJ,1,CLR,1,DRY,1,DAY,001,TRF SIGNAL,1,3,CITY,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,0,0,0,0,0,0,0,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213,OR 213,1,02B,293_19728,NA,0,10/30/19 17:21:05,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,N
1788753,05551,06/22/18 00:00:00,06,22,2018,6,16,4P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,31,19.18,-122,32,15.96,45.52199444444366,-122.53776666666633,NA,NA,NA,NA,05122,SE 122ND AVE,NA,00124,SE ANKENY ST,NA,1,56,1,NA,NA,2,ALLEY,0,NA,NA,0,0,0,4,NA,0,NONE,08,6,BIKE,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,3,CITY,NA,NA,NA,NA,NA,NA,15,WRNG WAY,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_199110,NA,0,10/30/19 17:21:04,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,N
1788768,06008,07/07/18 00:00:00,07,07,2018,7,15,3P,26,Multnomah,245,Portland SE,57,PORTLAND UA,17,U MJ-COL,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,7.18,-122,35,7.46,45.46866111111067,-122.58540555555533,NA,NA,NA,NA,00817,SE FLAVEL ST,NA,05078,SE 78TH AVE,NA,1,600,7,NA,30,3,STRGHT,1,NA,NA,0,0,0,2,NA,0,NONE,08,8,FIX OBJ,9,FIX,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,3,CITY,053,POLE UTL,NA,NA,NA,NA,30,SPEED,NA,NA,NA,NA,0,0,0,0,0,1,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_129698,NA,0,10/30/19 17:21:05,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Y
1788781,06016,07/03/18 00:00:00,07,03,2018,3,16,4P,26,Multnomah,245,Portland SE,57,PORTLAND UA,16,U MN-ART,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,27.93,-122,29,48.22,45.47442499999967,-122.49672777777734,NA,NA,NA,NA,00824,SE FOSTER RD,NA,05162,SE 162ND AVE,NA,1,440,4,NA,NA,2,ALLEY,0,NA,NA,0,0,0,2,NA,0,NONE,07,H,O-1 L-TURN,6,TURN,4,INJ,1,CLR,1,DRY,1,DAY,099,UNKNOWN,1,0,NONE,NA,NA,NA,NA,NA,NA,02,NO-YIELD,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02C,58_500086,NA,0,10/30/19 17:21:05,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,N
1788784,05552,06/22/18 00:00:00,06,22,2018,6,15,3P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,068,NA,CASCADE HWY NORTH,1,0,MN,0,R,NA,006800100S00,45,30,5.12,-122,34,43.25,45.501422222222,-122.57868055555467,NA,NA,NA,NA,02659,SE WOODWARD ST,NA,05082,SE 82ND AVE,NA,1,NA,1,4.46999979,35,1,INTER,0,1,CROSS,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,2,CLD,1,DRY,1,DAY,001,TRF SIGNAL,1,3,CITY,NA,NA,NA,NA,NA,NA,07,TOO-CLOS,NA,NA,NA,NA,0,0,0,0,0,0,1,9,"Over 200,000",2,PORTLAND HWY SYSTEM,OR,213,OR 213,1,02B,293_21277,NA,0,10/30/19 17:21:04,4,0,0,0,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,1,0,0,0,0,0,0,0,N
1788785,06023,07/14/18 00:00:00,07,14,2018,7,13,1P,26,Multnomah,245,Portland SE,57,PORTLAND UA,14,U PR-ART,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,30,14.99,-122,32,37.73,45.504163888888,-122.54381388888834,NA,NA,NA,NA,00614,SE DIVISION ST,NA,05116,SE 116TH AVE,NA,1,0,3,NA,NA,1,INTER,0,3,3-LEG,0,0,0,NA,0,NA,NA,06,E,S-1STOP,3,REAR,4,INJ,1,CLR,1,DRY,1,DAY,090,L-TURN REF,1,0,NONE,NA,NA,NA,NA,NA,NA,05,LEFT-CTR,29,F AVOID,NA,NA,NA,NA,0,0,0,0,0,9,"Over 200,000",1,PORTLAND CITY STREET,NA,NA,NA,1,02B,58_120191,NA,0,10/30/19 17:21:05,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,N
